0,0,1
0.01,0,1
0.02,0,1
0.03,0,1
0.04,0,1
0.05,0,1
0.06,0,1
0.07,0,1
0.08,0,1
0.09,0,1
0.1,0,1
0.11,0,1
0.12,0,1
0.13,0,1
0.14,0,1
0.15,0,1
0.16,0,1
0.17,0,1
0.18,0,1
0.19,0,1
0.2,0,1
0.21,0,1
0.22,0,1
0.23,0,1
0.24,0,1
0.25,0,1
0.251,0,1
0.252,0,1
0.253,0,1
0.254,0,1
0.255,0,1
0.256,0,1
0.257,0,1
0.258,0,1
0.259,0,1
0.26,0,1
0.261,0,1
0.262,0,1
0.263,0,1
0.264,0,1
0.265,0,1
0.266,0,1
0.267,0,1
0.268,0,1
0.269,0.00126315789473684,0.998583333333333
0.27,0.00139931350114416,0.998430277777778
0.271,0.00401144164759725,0.995487222222222
0.272,0.00756979405034325,0.991436111111111
0.273,0.0173867276887872,0.980166666666667
0.274,0.0155972540045767,0.982361111111111
0.275,0.0126704805491991,0.985448888888889
0.276,0.0261739130434783,0.970592222222222
0.277,0.045512585812357,0.948270555555556
0.278,0.0518855835240274,0.941502777777778
0.279,0.0711739130434782,0.918751666666667
0.28,0.0965700630808493,0.891408055555555
0.281,0.100356979405034,0.886043888888889
0.282,0.113265446224256,0.871835555555555
0.283,0.134718535469108,0.849534444444444
0.284,0.138638443935927,0.845920555555555
0.285,0.150855835240275,0.833402777777778
0.286,0.159155606407323,0.823958888888889
0.287,0.163784897025172,0.819540555555555
0.288,0.169308924485126,0.815232222222222
0.289,0.171846681922197,0.812268888888889
0.29,0.176505348682379,0.8073075
0.291,0.181441647597254,0.802917222222222
0.292,0.183901601830664,0.800215555555556
0.293,0.188780320366133,0.797713888888889
0.294,0.189308924485126,0.795662777777778
0.295,0.192716247139588,0.792903333333334
0.296,0.195725400457666,0.790051111111111
0.297,0.199848970251716,0.787066666666667
0.298,0.20141647597254,0.785812777777778
0.299,0.203402745995423,0.782703888888889
0.3,0.205275502940493,0.780916111111111
0.301,0.209247139588101,0.778410555555555
0.302,0.212446224256293,0.773893888888889
0.303,0.21454004576659,0.7721
0.304,0.215997711670481,0.771626666666667
0.305,0.218990846681922,0.768236111111111
0.306,0.219729977116705,0.767402777777778
0.307,0.22516704805492,0.763346666666666
0.308,0.222105263157895,0.764339444444444
0.309,0.227697940503432,0.760218888888889
0.31,0.22990627636656,0.758217777777777
0.311,0.233254004576659,0.754866111111111
0.312,0.232899313501144,0.754981111111111
0.313,0.235011441647597,0.752886666666667
0.314,0.239315789473684,0.749583333333334
0.315,0.241885583524027,0.747867222222222
0.316,0.242077803203661,0.746748333333333
0.317,0.245745995423341,0.743604444444444
0.318,0.247560640732265,0.741725555555556
0.319,0.24866590389016,0.739667222222222
0.32,0.251489355499214,0.738008333333333
0.321,0.252153318077803,0.737589444444444
0.322,0.254578947368421,0.735106666666666
0.323,0.257535469107551,0.732755
0.324,0.257871853546911,0.731291111111111
0.325,0.260116704805492,0.729736111111111
0.326,0.261597254004576,0.727999444444445
0.327,0.264363844393592,0.726036666666666
0.328,0.264585812356979,0.724672222222222
0.329,0.266739130434783,0.722566111111111
0.33,0.269874250744806,0.720904722222222
0.331,0.272098398169336,0.718952777777778
0.332,0.27266819221968,0.71768
0.333,0.274336384439359,0.715751666666667
0.334,0.277215102974828,0.713917777777778
0.335,0.279640732265446,0.711961666666666
0.336,0.279878718535469,0.711495555555555
0.337,0.281599542334096,0.710238888888889
0.338,0.285112128146453,0.706848333333333
0.339,0.286816933638444,0.705262222222222
0.34,0.28663805452212,0.704869444444445
0.341,0.291395881006865,0.701712222222222
0.342,0.290276887871853,0.701855
0.343,0.292107551487414,0.700285
0.344,0.295148741418764,0.697505555555555
0.345,0.295931350114417,0.696429444444444
0.346,0.298482837528604,0.693729444444444
0.347,0.299940503432494,0.693167222222222
0.348,0.302487414187643,0.690824444444444
0.349,0.304315789473684,0.688682222222222
0.35,0.305388838060384,0.687623888888889
0.36,0.31932296431839,0.673430555555556
0.37,0.334572278133577,0.66007
0.38,0.350484903934126,0.645098333333333
0.39,0.363055809698079,0.633006111111111
0.4,0.375471180237877,0.620091666666667
0.41,0.388325709057639,0.607186666666666
0.42,0.401026989935956,0.595799444444444
0.43,0.414752973467521,0.583101666666666
0.44,0.426324336688015,0.571690555555555
0.45,0.437234675205856,0.560335
0.46,0.449107959743824,0.549096666666667
0.47,0.461274016468435,0.537499444444444
0.48,0.473158737419945,0.525963888888889
0.49,0.482737877401647,0.515716666666667
0.5,0.493211344922232,0.50539
0.51,0.504480786825252,0.494187222222222
0.52,0.513671088746569,0.484165555555555
0.53,0.527211802378774,0.472942777777778
0.54,0.537726440988106,0.46224
0.55,0.547040256175663,0.452577222222222
0.56,0.559821591948765,0.441055555555556
0.57,0.567801921317475,0.431749444444445
0.58,0.57817703568161,0.421697222222222
0.59,0.588790027447393,0.410856666666667
0.6,0.597209515096066,0.401220555555556
0.61,0.608515553522416,0.390641666666667
0.62,0.619448764867337,0.380921666666667
0.63,0.629032479414456,0.370515
0.64,0.640182982616651,0.360038333333333
0.65,0.64916285452882,0.35059
0.66,0.658922689844465,0.341275
0.67,0.67055352241537,0.330546111111111
0.68,0.679370997255261,0.320382777777778
0.69,0.689016468435499,0.310369444444444
0.7,0.69993824336688,0.299942222222222
0.71,0.709229185727356,0.290167222222222
0.72,0.720075480329369,0.280207777777778
0.73,0.729812442817932,0.270041111111111
0.74,0.739025617566331,0.259784444444444
0.75,0.749915370539798,0.25009
0.76,0.76057868252516,0.239581666666667
0.77,0.770208142726441,0.230068333333333
0.78,0.779755260750229,0.21992
0.79,0.791225983531564,0.209673888888889
0.8,0.800219579139982,0.200181111111111
0.81,0.809967978042086,0.189673333333333
0.82,0.820187557182067,0.179378333333333
0.83,0.830768526989936,0.169706111111111
0.84,0.839606587374199,0.160021666666667
0.85,0.849453339432754,0.150181666666667
0.86,0.861413540713632,0.13972
0.87,0.870439158279963,0.130346111111111
0.88,0.881438700823422,0.119533888888889
0.89,0.890372827081427,0.109943888888889
0.9,0.900013723696249,0.0999533333333333
0.91,0.910546660567247,0.0896199999999999
0.92,0.919670631290027,0.080131111111111
0.93,0.929967978042086,0.0700894444444444
0.94,0.940034309240622,0.0600366666666666
0.95,0.949515096065874,0.0499238888888888
0.96,0.959855901189387,0.0399605555555555
0.97,0.969766697163769,0.0300649999999999
0.98,0.979645471180237,0.0199683333333333
0.99,0.989805580969808,0.010015
1,1,0
